date,country,suspected_cases,confirmed_cases,deaths,recoveries,case_fatality_rate_pct,source_url_1,source_url_2
2014-11-23,Mali,NA,7.0,6.0,NA,85.71,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-22,Liberia,NA,7168.0,3016.0,NA,42.08,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-18,Guinea,NA,2047.0,1214.0,NA,59.31,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-18,Liberia,NA,7082.0,2963.0,NA,41.84,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-18,Sierra Leone,NA,6190.0,1267.0,NA,20.47,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-18,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-18,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-18,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-18,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-18,Mali,NA,6.0,6.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-16,Guinea,NA,1971.0,1192.0,NA,60.48,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-16,Sierra Leone,NA,6073.0,1250.0,NA,20.58,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-16,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-16,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-16,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-16,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-16,Mali,NA,5.0,5.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-15,Liberia,NA,7069.0,2964.0,NA,41.93,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-11,Guinea,NA,1919.0,1166.0,NA,60.76,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-11,Sierra Leone,NA,5586.0,1187.0,NA,21.25,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-11,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-11,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-11,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-11,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-11,Mali,NA,4.0,3.0,NA,75.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-10,Liberia,NA,6878.0,2812.0,NA,40.88,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-09,Guinea,NA,1878.0,1142.0,NA,60.81,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-09,Sierra Leone,NA,5368.0,1169.0,NA,21.78,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-09,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-09,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-09,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-09,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-09,Mali,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-08,Liberia,NA,6822.0,2836.0,NA,41.57,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-04,Liberia,NA,6619.0,2766.0,NA,41.79,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-04,Sierra Leone,NA,4862.0,1130.0,NA,23.24,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-04,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-04,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-04,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-04,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-04,Mali,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-03,Guinea,NA,1760.0,1054.0,NA,59.89,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-02,Guinea,NA,1731.0,1041.0,NA,60.14,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-02,Sierra Leone,NA,4759.0,1070.0,NA,22.48,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-02,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-02,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-02,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-02,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-11-02,Mali,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-31,Liberia,NA,6525.0,2697.0,NA,41.33,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-29,Guinea,NA,1667.0,1018.0,NA,61.07,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-29,Sierra Leone,NA,5338.0,1510.0,NA,28.29,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-29,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-29,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-29,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-29,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-29,Mali,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-27,Guinea,NA,1906.0,997.0,NA,52.31,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-27,Sierra Leone,NA,5235.0,1500.0,NA,28.65,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-27,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-27,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-27,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-27,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-27,Mali,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-25,Liberia,NA,6535.0,2413.0,NA,36.92,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-22,Sierra Leone,NA,3896.0,1281.0,NA,32.88,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-22,Unitedstates,NA,4.0,1.0,NA,25.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-22,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-22,Mali,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-21,Guinea,NA,1553.0,926.0,NA,59.63,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-19,Guinea,NA,1540.0,904.0,NA,58.7,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-19,Sierra Leone,NA,3706.0,1259.0,NA,33.97,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-19,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-19,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-19,Unitedstates,NA,3.0,1.0,NA,33.33,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-19,Spain,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-18,Liberia,NA,4665.0,2705.0,NA,57.98,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-14,Guinea,NA,1519.0,862.0,NA,56.75,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-14,Sierra Leone,NA,3410.0,1200.0,NA,35.19,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-14,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-14,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-14,Unitedstates,NA,3.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-14,Spain,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-13,Liberia,NA,4262.0,2484.0,NA,58.28,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-12,Guinea,NA,1472.0,843.0,NA,57.27,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-12,Sierra Leone,NA,3252.0,1183.0,NA,36.38,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-12,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-12,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-12,Unitedstates,NA,2.0,1.0,NA,50.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-12,Spain,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-11,Liberia,NA,4249.0,2458.0,NA,57.85,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-08,Sierra Leone,NA,2950.0,930.0,NA,31.53,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-08,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-08,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-08,Unitedstates,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-08,Spain,NA,1.0,1.0,NA,100.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-07,Guinea,NA,1350.0,778.0,NA,57.63,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-07,Liberia,NA,4076.0,2316.0,NA,56.82,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-05,Guinea,NA,1298.0,768.0,NA,59.17,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-05,Sierra Leone,NA,2789.0,879.0,NA,31.52,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-05,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-05,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-05,Unitedstates,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-04,Liberia,NA,3924.0,2210.0,NA,56.32,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-01,Guinea,NA,1199.0,739.0,NA,61.63,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-01,Liberia,NA,3834.0,2069.0,NA,53.96,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-01,Sierra Leone,NA,2437.0,623.0,NA,25.56,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-01,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-01,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-10-01,Unitedstates,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-28,Guinea,NA,1157.0,710.0,NA,61.37,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-28,Liberia,NA,3696.0,1998.0,NA,54.06,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-28,Sierra Leone,NA,2304.0,622.0,NA,27.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-28,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-28,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-23,Guinea,NA,1074.0,648.0,NA,60.34,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-23,Liberia,NA,3458.0,1830.0,NA,52.92,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-23,Sierra Leone,NA,2021.0,605.0,NA,29.94,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-23,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-23,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-21,Guinea,NA,1022.0,635.0,NA,62.13,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-21,Liberia,NA,3280.0,1677.0,NA,51.13,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-21,Sierra Leone,NA,1940.0,597.0,NA,30.77,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-21,Nigeria,NA,20.0,8.0,NA,40.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-21,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-20,Sierra Leone,NA,1813.0,593.0,NA,32.71,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-19,Guinea,NA,1008.0,632.0,NA,62.7,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-17,Liberia,NA,3022.0,1578.0,NA,52.22,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-14,Guinea,NA,942.0,601.0,NA,63.8,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-14,Liberia,NA,2710.0,1459.0,NA,53.84,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-14,Sierra Leone,NA,1673.0,562.0,NA,33.59,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-13,Guinea,NA,936.0,595.0,NA,63.57,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-13,Sierra Leone,NA,1620.0,562.0,NA,34.69,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-13,Nigeria,NA,21.0,8.0,NA,38.1,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-13,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-13,Liberia,NA,0.0,1296.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-10,Guinea,NA,899.0,568.0,NA,63.18,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-10,Sierra Leone,NA,1478.0,536.0,NA,36.27,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-10,Nigeria,NA,21.0,8.0,NA,38.1,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-10,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-09,Liberia,NA,2407.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-07,Guinea,NA,861.0,557.0,NA,64.69,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-07,Liberia,NA,2081.0,1137.0,NA,54.64,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-07,Sierra Leone,NA,1424.0,524.0,NA,36.8,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-07,Nigeria,NA,21.0,8.0,NA,38.1,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-07,Senegal,NA,3.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-05,Guinea,NA,812.0,517.0,NA,63.67,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-05,Liberia,NA,1871.0,1089.0,NA,58.2,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-05,Sierra Leone,NA,1261.0,491.0,NA,38.94,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-05,Nigeria,NA,22.0,8.0,NA,36.36,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-09-05,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-31,Guinea,NA,771.0,494.0,NA,64.07,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-31,Liberia,NA,1698.0,871.0,NA,51.3,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-31,Sierra Leone,NA,1216.0,476.0,NA,39.14,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-31,Nigeria,NA,21.0,7.0,NA,33.33,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-31,Senegal,NA,1.0,0.0,NA,0.0,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-26,Guinea,NA,648.0,430.0,NA,66.36,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-26,Liberia,NA,1378.0,694.0,NA,50.36,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-26,Sierra Leone,NA,1026.0,422.0,NA,41.13,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-26,Nigeria,NA,17.0,6.0,NA,35.29,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-20,Guinea,NA,607.0,406.0,NA,66.89,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-20,Liberia,NA,1082.0,624.0,NA,57.67,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-20,Sierra Leone,NA,910.0,392.0,NA,43.08,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-20,Nigeria,NA,16.0,5.0,NA,31.25,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-18,Guinea,NA,579.0,396.0,NA,68.39,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-18,Liberia,NA,972.0,576.0,NA,59.26,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-18,Sierra Leone,NA,907.0,374.0,NA,41.23,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-18,Nigeria,NA,15.0,4.0,NA,26.67,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-16,Guinea,NA,543.0,394.0,NA,72.56,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-16,Liberia,NA,834.0,466.0,NA,55.88,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-16,Sierra Leone,NA,848.0,365.0,NA,43.04,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-16,Nigeria,NA,15.0,4.0,NA,26.67,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-13,Guinea,NA,519.0,380.0,NA,73.22,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-13,Liberia,NA,786.0,413.0,NA,52.54,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-13,Sierra Leone,NA,810.0,348.0,NA,42.96,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-13,Nigeria,NA,12.0,4.0,NA,33.33,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-11,Guinea,NA,510.0,377.0,NA,73.92,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-11,Liberia,NA,670.0,355.0,NA,52.99,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
2014-08-11,Sierra Leone,NA,783.0,334.0,NA,42.66,https://raw.githubusercontent.com/cmrivers/ebola/master/country_timeseries.csv,NA
