date,country,suspected_cases,confirmed_cases,deaths,recoveries,source_url,case_fatality_rate_pct
2015-02-27,Sierra Leone,2763,11370,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.83
2015-02-27,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-27,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-27,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-26,Guinea,7,3175,387,0,https://data.humdata.org/dataset/ebola-cases-2014,12.19
2015-02-26,Liberia,4224,9265,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-26,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-26,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-26,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-26,Sierra Leone,2746,11341,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.83
2015-02-26,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-26,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-26,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-25,Guinea,6,3155,387,0,https://data.humdata.org/dataset/ebola-cases-2014,12.27
2015-02-25,Liberia,4197,9238,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-25,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-25,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-25,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-25,Sierra Leone,2725,11301,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.84
2015-02-25,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-25,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-25,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-23,Guinea,10,3155,387,0,https://data.humdata.org/dataset/ebola-cases-2014,12.27
2015-02-23,Liberia,4188,9229,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-23,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-23,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-23,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-23,Sierra Leone,2645,11155,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.86
2015-02-23,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-23,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-23,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-20,Guinea,2,3120,384,0,https://data.humdata.org/dataset/ebola-cases-2014,12.31
2015-02-20,Liberia,4062,9096,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-20,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-20,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-20,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-20,Sierra Leone,2645,11155,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.86
2015-02-20,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-20,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-20,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-19,Guinea,2,3115,381,0,https://data.humdata.org/dataset/ebola-cases-2014,12.23
2015-02-19,Liberia,4062,9096,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-19,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-19,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-19,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-19,Sierra Leone,2645,11155,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.86
2015-02-19,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-19,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-19,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-18,Guinea,7,3108,374,0,https://data.humdata.org/dataset/ebola-cases-2014,12.03
2015-02-18,Liberia,3982,9007,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-18,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-18,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-18,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-18,Sierra Leone,2604,11103,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.87
2015-02-18,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-18,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-18,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-17,Guinea,7,3108,374,0,https://data.humdata.org/dataset/ebola-cases-2014,12.03
2015-02-17,Liberia,3982,9007,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-17,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-17,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-17,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-17,Sierra Leone,2604,11103,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.87
2015-02-17,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-17,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-17,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-16,Guinea,7,3101,374,0,https://data.humdata.org/dataset/ebola-cases-2014,12.06
2015-02-16,Liberia,3982,9007,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-16,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-16,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-16,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-16,Sierra Leone,2588,11074,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.88
2015-02-16,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-16,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-16,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-13,Guinea,15,3081,373,0,https://data.humdata.org/dataset/ebola-cases-2014,12.11
2015-02-13,Liberia,3908,8931,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-13,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-13,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-13,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-13,Sierra Leone,2545,10987,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.89
2015-02-13,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-13,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-13,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-12,Guinea,16,3068,367,0,https://data.humdata.org/dataset/ebola-cases-2014,11.96
2015-02-12,Liberia,3862,8881,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-12,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-12,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-12,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-12,Sierra Leone,2529,10954,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.9
2015-02-12,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-12,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-12,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-11,Guinea,18,3044,352,0,https://data.humdata.org/dataset/ebola-cases-2014,11.56
2015-02-11,Liberia,3862,8881,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-11,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-11,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-11,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-11,Sierra Leone,2512,10934,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.9
2015-02-11,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-11,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-11,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-10,Guinea,18,3044,352,0,https://data.humdata.org/dataset/ebola-cases-2014,11.56
2015-02-10,Liberia,3862,8881,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-10,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-10,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-10,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-10,Sierra Leone,2512,10934,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.9
2015-02-10,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-10,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-10,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-06,Guinea,11,2988,349,0,https://data.humdata.org/dataset/ebola-cases-2014,11.68
2015-02-06,Liberia,3732,8745,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-06,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-06,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-06,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-06,Sierra Leone,2421,10792,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.93
2015-02-06,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-06,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-06,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-05,Guinea,18,2986,347,0,https://data.humdata.org/dataset/ebola-cases-2014,11.62
2015-02-05,Liberia,3732,8745,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-05,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-05,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-05,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-05,Sierra Leone,2406,10756,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.93
2015-02-05,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-05,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-05,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-04,Guinea,20,2975,347,0,https://data.humdata.org/dataset/ebola-cases-2014,11.66
2015-02-04,Liberia,3732,8745,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-04,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-04,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-04,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-04,Sierra Leone,2394,10740,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.94
2015-02-04,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-04,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-04,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-03,Guinea,20,2975,347,0,https://data.humdata.org/dataset/ebola-cases-2014,11.66
2015-02-03,Liberia,3717,8729,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-03,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-03,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-03,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-03,Sierra Leone,2394,10740,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.94
2015-02-03,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-03,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-03,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-02,Guinea,24,2959,342,0,https://data.humdata.org/dataset/ebola-cases-2014,11.56
2015-02-02,Liberia,3666,8668,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-02,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-02,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-02-02,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-02,Sierra Leone,2378,10707,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.94
2015-02-02,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-02,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-02-02,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-30,Guinea,13,2920,332,0,https://data.humdata.org/dataset/ebola-cases-2014,11.37
2015-01-30,Liberia,3641,8643,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-30,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-30,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-30,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-30,Sierra Leone,2285,10561,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.97
2015-01-30,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-30,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-30,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-29,Guinea,18,2921,332,0,https://data.humdata.org/dataset/ebola-cases-2014,11.37
2015-01-29,Liberia,3641,8643,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-29,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-29,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-29,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-29,Sierra Leone,2273,10537,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.97
2015-01-29,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-29,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-29,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-28,Guinea,16,2917,332,0,https://data.humdata.org/dataset/ebola-cases-2014,11.38
2015-01-28,Liberia,3620,8622,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-28,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-28,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-28,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-28,Sierra Leone,2263,10518,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.98
2015-01-28,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-28,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-28,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-27,Guinea,16,2917,332,0,https://data.humdata.org/dataset/ebola-cases-2014,11.38
2015-01-27,Liberia,3620,8622,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-27,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-27,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-27,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-27,Sierra Leone,2263,10518,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.98
2015-01-27,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-27,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-27,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-26,Guinea,18,2909,332,0,https://data.humdata.org/dataset/ebola-cases-2014,11.41
2015-01-26,Liberia,3534,8524,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-26,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-26,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-26,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-26,Sierra Leone,2241,10491,208,0,https://data.humdata.org/dataset/ebola-cases-2014,1.98
2015-01-26,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-26,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-26,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-23,Guinea,9,2873,319,0,https://data.humdata.org/dataset/ebola-cases-2014,11.1
2015-01-23,Liberia,3534,8524,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-23,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-23,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-23,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-23,Sierra Leone,2192,10400,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2
2015-01-23,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-23,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-23,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-22,Guinea,12,2873,319,0,https://data.humdata.org/dataset/ebola-cases-2014,11.1
2015-01-22,Liberia,3534,8524,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-22,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-22,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-22,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-22,Sierra Leone,2166,10362,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.01
2015-01-22,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-22,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-22,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-21,Guinea,13,2871,319,0,https://data.humdata.org/dataset/ebola-cases-2014,11.11
2015-01-21,Liberia,3489,8478,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-21,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-21,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-21,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-21,Sierra Leone,2150,10340,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.01
2015-01-21,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-21,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-21,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-20,Guinea,13,2871,319,0,https://data.humdata.org/dataset/ebola-cases-2014,11.11
2015-01-20,Liberia,3489,8478,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-20,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-20,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-20,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-20,Sierra Leone,2150,10340,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.01
2015-01-20,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-20,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-20,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-19,Guinea,15,2873,319,0,https://data.humdata.org/dataset/ebola-cases-2014,11.1
2015-01-19,Liberia,3454,8435,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-19,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-19,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-19,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-19,Sierra Leone,2136,10306,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.02
2015-01-19,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-19,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-19,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-16,Guinea,12,2825,288,0,https://data.humdata.org/dataset/ebola-cases-2014,10.19
2015-01-16,Liberia,3394,8362,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-16,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-16,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-16,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-16,Sierra Leone,2074,10186,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.04
2015-01-16,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-16,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-16,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-15,Guinea,11,2817,284,0,https://data.humdata.org/dataset/ebola-cases-2014,10.08
2015-01-15,Liberia,3394,8362,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-15,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-15,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-15,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-15,Sierra Leone,2061,10150,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.05
2015-01-15,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-15,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-15,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-14,Guinea,8,2806,284,0,https://data.humdata.org/dataset/ebola-cases-2014,10.12
2015-01-14,Liberia,3365,8331,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-14,Mali,0,8,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-14,Nigeria,0,20,1,0,https://data.humdata.org/dataset/ebola-cases-2014,5
2015-01-14,Senegal,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-14,Sierra Leone,2051,10124,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.05
2015-01-14,Spain,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-14,USA,0,4,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-14,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-13,Guinea,7,2799,284,0,https://data.humdata.org/dataset/ebola-cases-2014,10.15
2015-01-13,Liberia,3322,8278,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-13,Mali,1,7,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-13,Sierra Leone,2041,10094,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.06
2015-01-13,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-12,Guinea,7,2799,284,0,https://data.humdata.org/dataset/ebola-cases-2014,10.15
2015-01-12,Liberia,3322,8278,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-12,Mali,0,7,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-12,Sierra Leone,2041,10094,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.06
2015-01-12,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-09,Guinea,18,2793,282,0,https://data.humdata.org/dataset/ebola-cases-2014,10.1
2015-01-09,Liberia,3309,8263,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-09,Mali,0,7,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-09,Sierra Leone,1984,10030,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.07
2015-01-09,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-08,Guinea,17,2776,282,0,https://data.humdata.org/dataset/ebola-cases-2014,10.16
2015-01-08,Liberia,3232,8166,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-08,Mali,0,7,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
2015-01-08,Sierra Leone,1984,10030,208,0,https://data.humdata.org/dataset/ebola-cases-2014,2.07
2015-01-08,United Kingdom,0,1,0,0,https://data.humdata.org/dataset/ebola-cases-2014,0
