date,country,suspected_cases,confirmed_cases,deaths,recoveries,case_fatality_rate_pct,source_url
3/2/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
3/2/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
3/2/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
3/2/15,Sierra Leone,2803,11443,208,0,1.82,https://data.humdata.org/dataset/ebola-cases-2014
3/2/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
3/2/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
3/2/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,Guinea,8,3190,392,0,12.29,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,Liberia,4224,9265,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,Sierra Leone,2763,11370,208,0,1.83,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/27/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,Guinea,7,3175,387,0,12.19,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,Liberia,4224,9265,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,Sierra Leone,2746,11341,208,0,1.83,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/26/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,Guinea,6,3155,387,0,12.27,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,Liberia,4197,9238,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,Sierra Leone,2725,11301,208,0,1.84,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/25/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,Guinea,10,3155,387,0,12.27,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,Liberia,4188,9229,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,Sierra Leone,2645,11155,208,0,1.86,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/23/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,Guinea,2,3120,384,0,12.31,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,Liberia,4062,9096,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,Sierra Leone,2645,11155,208,0,1.86,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/20/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,Guinea,2,3115,381,0,12.23,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,Liberia,4062,9096,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,Sierra Leone,2645,11155,208,0,1.86,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/19/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,Guinea,7,3108,374,0,12.03,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,Liberia,3982,9007,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,Sierra Leone,2604,11103,208,0,1.87,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/18/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,Guinea,7,3108,374,0,12.03,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,Liberia,3982,9007,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,Sierra Leone,2604,11103,208,0,1.87,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/17/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,Guinea,7,3101,374,0,12.06,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,Liberia,3982,9007,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,Sierra Leone,2588,11074,208,0,1.88,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/16/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,Guinea,15,3081,373,0,12.11,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,Liberia,3908,8931,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,Sierra Leone,2545,10987,208,0,1.89,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/13/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,Guinea,16,3068,367,0,11.96,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,Liberia,3862,8881,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,Sierra Leone,2529,10954,208,0,1.9,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/12/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,Guinea,18,3044,352,0,11.56,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,Liberia,3862,8881,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,Sierra Leone,2512,10934,208,0,1.9,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/11/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,Guinea,18,3044,352,0,11.56,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,Liberia,3862,8881,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,Sierra Leone,2512,10934,208,0,1.9,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/10/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,Guinea,11,2988,349,0,11.68,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,Liberia,3732,8745,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,Sierra Leone,2421,10792,208,0,1.93,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/6/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,Guinea,18,2986,347,0,11.62,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,Liberia,3732,8745,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,Sierra Leone,2406,10756,208,0,1.93,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/5/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,Guinea,20,2975,347,0,11.66,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,Liberia,3732,8745,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,Sierra Leone,2394,10740,208,0,1.94,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/4/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,Guinea,20,2975,347,0,11.66,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,Liberia,3717,8729,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,Sierra Leone,2394,10740,208,0,1.94,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/3/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,Guinea,24,2959,342,0,11.56,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,Liberia,3666,8668,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,Sierra Leone,2378,10707,208,0,1.94,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
2/2/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,Guinea,13,2920,332,0,11.37,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,Liberia,3641,8643,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,Sierra Leone,2285,10561,208,0,1.97,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/30/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,Guinea,18,2921,332,0,11.37,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,Liberia,3641,8643,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,Sierra Leone,2273,10537,208,0,1.97,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/29/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,Guinea,16,2917,332,0,11.38,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,Liberia,3620,8622,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,Sierra Leone,2263,10518,208,0,1.98,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/28/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,Guinea,16,2917,332,0,11.38,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,Liberia,3620,8622,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,Sierra Leone,2263,10518,208,0,1.98,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/27/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,Guinea,18,2909,332,0,11.41,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,Liberia,3534,8524,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,Sierra Leone,2241,10491,208,0,1.98,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/26/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,Guinea,9,2873,319,0,11.1,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,Liberia,3534,8524,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,Sierra Leone,2192,10400,208,0,2,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/23/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,Guinea,12,2873,319,0,11.1,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,Liberia,3534,8524,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,Sierra Leone,2166,10362,208,0,2.01,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/22/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,Guinea,13,2871,319,0,11.11,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,Liberia,3489,8478,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,Sierra Leone,2150,10340,208,0,2.01,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/21/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,Guinea,13,2871,319,0,11.11,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,Liberia,3489,8478,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,Sierra Leone,2150,10340,208,0,2.01,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/20/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,Guinea,15,2873,319,0,11.1,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,Liberia,3454,8435,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,Sierra Leone,2136,10306,208,0,2.02,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/19/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,Guinea,12,2825,288,0,10.19,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,Liberia,3394,8362,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,Sierra Leone,2074,10186,208,0,2.04,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/16/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,Guinea,11,2817,284,0,10.08,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,Liberia,3394,8362,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,Sierra Leone,2061,10150,208,0,2.05,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/15/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,Guinea,8,2806,284,0,10.12,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,Liberia,3365,8331,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,Sierra Leone,2051,10124,208,0,2.05,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/14/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/13/15,Guinea,7,2799,284,0,10.15,https://data.humdata.org/dataset/ebola-cases-2014
1/13/15,Liberia,3322,8278,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/13/15,Mali,1,7,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/13/15,Sierra Leone,2041,10094,208,0,2.06,https://data.humdata.org/dataset/ebola-cases-2014
1/13/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/12/15,Guinea,7,2799,284,0,10.15,https://data.humdata.org/dataset/ebola-cases-2014
1/12/15,Liberia,3322,8278,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/12/15,Mali,0,7,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/12/15,Sierra Leone,2041,10094,208,0,2.06,https://data.humdata.org/dataset/ebola-cases-2014
1/12/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/9/15,Guinea,18,2793,282,0,10.1,https://data.humdata.org/dataset/ebola-cases-2014
1/9/15,Liberia,3309,8263,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
1/9/15,Mali,0,7,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
